id,predicted_price
1796100140,292063.0036
7234601221,542157.8839
8651710190,478081.0985
2916200091,595541.3879
1232000915,529625.6384
1545801970,275603.2651
3211200420,334932.2902
7686204675,200961.6896
3141600210,179256.7968
3959401284,492611.0213
2113700825,262542.6857
3876000710,392680.8803
522069022,563046.2701
3214200070,353136.8619
1221039156,295535.4426
259600790,436852.4971
785000040,478009.8392
8138870470,513892.6655
2596300035,297071.6577
540100057,1724198.199
3073500045,487223.9875
5363200266,417477.542
8682261650,525974.8708
3224510080,859633.3951
3211270160,408168.258
9269200520,174395.2011
293810190,457153.0034
4197400043,346476.3145
3026079031,314959.0068
5332200405,973744.7239
2473411210,306647.6996
9268200315,561942.8094
8123500050,623745.5563
3221069091,485659.0666
2485000165,694787.6959
4058800215,533775.5505
1926059039,843446.4364
2533300680,947598.2419
3343903640,302209.8271
5700003705,1104780.746
2023049372,391739.2634
4058800830,469174.3055
3333002302,425994.0118
2944500340,285286.3194
1982200790,518160.6021
8929000270,489376.1256
8122101440,293880.9997
7525530470,763611.4423
9332800020,660508.5154
3878900525,229359.4997
5420300210,246879.0945
9232900165,342446.4272
6414100026,398525.4731
3013300660,773492.6461
7954300120,555821.226
1081200360,333879.1882
2877102345,480457.036
2202500255,485024.1821
7984400050,219955.9379
9558020380,461287.776
7812801850,217704.822
8944460020,369857.0808
2306400040,571680.6679
8649400410,306058.4078
7889602020,238128.1795
2041000025,541412.5627
871001484,611481.8851
2767602141,523183.6248
3630180470,777709.5957
2769602140,446265.429
2473250280,314725.8977
5422560660,507296.8376
3756600240,379640.3147
8651600160,808559.8241
7202300540,865962.5349
8961950250,429308.6942
3303000130,431192.5708
798000062,279624.1862
1695900150,786186.9707
1604730150,542294.4622
4136930310,352498.5818
8835401250,1229713.587
8665900328,410298.8271
9262800255,288441.0774
1853080570,834552.6376
5556300114,738438.1765
9517200290,450430.7007
4037200295,482430.4972
7417100123,384292.4914
2620069077,197901.2206
7922720040,615843.527
558100090,517187.22
257000037,274090.3842
3319500385,445382.8205
9297301520,333238.7213
3580900090,366321.4792
1321039076,178790.9106
7227801581,308171.3514
9407001620,315918.8998
2130400150,305024.9446
2312400200,251240.2336
4046700210,366030.7561
1193000480,967385.0008
1492800296,529657.5692
3013300017,440306.5409
3630240140,611225.8222
1049010390,335768.1901
9320900420,150530.8938
4315700060,402137.372
2591010290,324941.7953
323089085,621030.8637
6600400270,207591.9942
2919701105,472163.8271
7202360670,878412.1739
8927600100,801433.9936
3211700045,630115.6817
4027701326,458716.3679
1601600195,263266.3664
7853280350,730191.1308
3629970130,710471.9945
7203120020,827882.6278
9542900190,372059.6956
8035350120,516089.1486
1238501184,1098548.655
251200240,468574.1711
8945300200,190914.3509
2162000160,1093017.025
5466310060,168534.6538
1239400064,926518.8065
5205000020,329251.0478
1720800305,635722.8304
7280300375,606283.7017
2095800400,460552.2197
7852010950,533799.3659
1428001160,508105.3951
9528104910,737052.6494
8644210470,886678.1844
7923300310,532426.7236
254000100,648949.7415
1931300688,486885.253
7007700030,431714.3169
422049178,221957.1015
422069067,428464.2556
2923049393,370313.6507
930000305,460479.0103
2461900448,497755.1328
2610100020,278770.8025
2895550050,240581.8958
7701700040,282251.0121
2460900020,472453.4942
9827700105,573499.9649
1005000240,263336.8372
7200001254,511266.9196
866400040,569628.427
305000170,647967.2655
2260800110,951484.2924
3442000127,698137.52
5253300437,454863.2883
7576700150,1002848.78
5469501410,449371.7703
5104531120,644988.059
723049434,354800.3058
622069006,1463858.148
2517101200,320751.1476
8159620160,235629.5159
5561300640,441293.854
3317010130,226384.4628
4364200250,425995.6134
8732300060,776646.0486
5603700025,775726.9089
3585900190,1034909.374
3996900575,263001.2013
8731801260,234577.8345
3810000860,301148.9681
5700003585,2105043.133
6332000050,485542.3992
9286100250,436261.1646
9471201110,1003801.824
9290800050,575621.3783
7300200400,627971.795
526069024,916230.4741
1454600156,941057.925
3904980360,505443.1422
2626119062,295031.6133
8651730290,431893.8562
7611200195,787772.266
1919800260,618196.1185
6632900354,291598.0203
3972900195,321501.2902
5151600170,287675.8337
7016000440,446199.3996
871000435,739315.8003
9578060540,507652.9849
2332700060,815537.9027
766000240,255715.851
4363700200,326256.1648
7100000250,346210.2846
2781250560,215511.2225
2781250100,347869.044
5419800220,258710.7721
7147600245,246397.5416
2926069083,863444.2241
6189200125,781687.9912
9542830160,291582.2843
5152200020,277997.2495
9412900045,463102.6971
6600410480,182687.2842
6979970080,556871.4667
5636010280,281488.5924
1732801300,931960.666
5561401530,547128.6863
9578500510,367666.9998
7304300906,332393.1083
1223089077,650377.0927
721049207,273844.388
8691330310,810505.1758
1523069204,471563.9049
3188100105,654541.1733
6608500290,412914.4426
2891400410,347530.0797
7663700551,344128.027
5413200140,251557.7181
425069139,615987.9412
6713700155,363162.3698
2767603505,493502.1692
7789000080,260272.6951
9211500620,221608.9133
3750604417,186887.2865
7922800320,549102.611
1471620240,375178.0982
2222059052,354240.3279
9551200270,1169538.803
2767603160,574156.7562
9406710060,385724.3625
8929000250,355397.3778
5538300120,425256.7518
2223069120,449762.6783
1652500060,1516760.143
8564500240,417778.8305
3629700120,662920.5573
3943600070,407581.2212
4171200025,294446.4277
2425049063,4309307.467
9828701650,389221.8196
3581000340,352098.2845
8100900015,385108.9618
2125059161,1282262.887
304000380,204985.5882
8146200070,1719178.473
686530170,550444.4183
2917200645,417228.9295
9547200530,807329.7622
2122059199,385757.2102
1150000740,645624.634
5706200060,353582.0649
9265410010,226284.8066
4083800555,505975.0524
6152900332,367217.6318
2520900301,218171.7858
9828200790,487003.7239
1657530180,300310.5225
7471900045,273769.8692
9828200460,434875.8856
1775900140,434036.6607
6139800430,444777.3371
7214400005,503084.1101
5332200026,522481.7655
9510970300,800768.8177
2540830020,429892.0182
3392100140,196833.1731
1326069191,348348.093
2125059112,1020923.245
859000022,304398.6685
8854100350,682325.8467
121059007,205378.4003
7977201707,510664.186
3859900060,2792197.045
8815400735,785834.4859
705700530,337219.9697
6600780130,370716.1629
6378500105,387214.7185
8143000310,490169.4157
2877102330,712331.8499
3526039074,647139.3448
2115510300,248242.3271
3024059014,1934547.62
2141330360,600086.2309
546000400,492763.1592
2071500011,408402.6213
7972000240,215485.0987
7016200460,452797.723
6204200180,454514.8639
1552100135,1128304.548
88000173,439870.282
2581900235,810953.7087
9211500560,227533.2004
621069218,432229.9048
1321970240,292736.5515
798000630,314814.7638
421000285,253655.483
2824600180,837060.7764
3832051140,312414.551
1237500105,709657.6698
8802400906,264065.6246
3166900270,424772.8502
3682000060,361052.0384
5469700020,282402.5516
1245001820,671360.0594
9547205660,571684.4629
7974700122,755312.2921
7550801225,568216.9493
1099950050,655818.6498
1402900460,321542.5676
7636800041,1356779.426
2115720270,249936.1602
8651441750,195671.5396
3904100035,257367.7316
8815400020,642111.8214
3303860590,472123.5597
5427110040,1236717.972
1782000160,376498.1558
6204420290,518531.068
3995700245,296916.1394
7955040130,466784.3437
1442880650,527823.5675
8833510230,786773.7489
7283900551,440523.2058
4396000180,287153.2443
7504021310,676533.081
322059264,278520.1718
3654800040,274564.0036
2767704777,509756.5132
3278602190,335723.9313
3236500220,505501.5044
3410600100,301850.9734
629410180,736367.6826
3352402250,141476.9933
4363700304,379452.6994
7237550130,1288077.035
9808590210,1278432.779
8074200175,274087.6148
3463400330,475059.2015
6306400140,816017.6859
8564950250,534107.8861
5381000070,212746.1371
9826700697,501381.4022
8132700190,453382.1233
7943000020,158545.2637
9547204675,587364.2793
4112100101,452642.1445
727500030,713757.1419
114101426,376814.069
9274202005,749264.9394
1193000380,864748.8702
3039000020,487817.5894
7852170130,639124.6292
2624079010,690647.1045
4137010540,288834.7559
7576200012,871033.767
1138020020,347943.2328
3969300030,213867.2084
898000200,210732.2615
5153100030,298998.8465
5104532030,501438.9453
4406000050,232512.8759
9274203390,572965.1334
8682290360,464540.4479
6928600330,251661.0383
4139680070,900250.0203
6844702690,486411.7853
2154970020,2008024.739
4385701285,1248755.079
2426059071,616241.9992
2867300160,493694.7924
9512500720,535784.0612
1773101020,320478.124
8687800100,290267.4083
3627800050,1459806.746
1604600227,277305.6898
3300701170,416483.9896
9250900111,479728.6743
7015200790,608850.4289
1311100490,242764.1932
2469000010,946408.6727
1982201596,597590.7828
1862700290,348374.2248
2586800270,242844.1682
9528102772,481491.4332
5490210200,456873.2986
6669080020,425868.533
179003055,215139.2232
1860600535,918714.0047
1592000130,590168.0185
3905040170,550323.0574
9320500080,248164.0969
9276200850,501876.8971
224069114,661146.0972
2260000340,581011.4937
5096300130,393116.4035
3432500215,355521.2849
2600000050,717685.8624
8856003839,228846.5195
2492200435,406997.1385
7855900110,1145514.268
6806100250,314770.057
2770603523,518404.6485
1370800515,1787535.206
2726049150,460253.5993
1226059161,614999.1063
1068000375,2556353.416
9528104109,470308.3835
5126310060,493291.2913
1951820070,549628.1855
1545805980,405365.0655
9464700340,914820.607
4319200675,841451.4783
7518500885,568650.2268
7852020620,476172.6963
869700370,336644.8475
8643000190,261715.7499
8902000267,540872.0951
7972602435,259224.9834
2050100210,838256.6347
6705120540,474009.1937
2767601390,593127.2724
4141000490,1305701.757
9345400350,768132.6546
3222079162,317662.5581
7789000120,256891.6349
6646200770,659520.4178
6666800180,810628.7334
1725800280,464079.2877
6117500460,1096054.597
5470100220,231051.0108
5457300478,423719.6336
7550800195,571594.6133
7787050180,556582.6738
6204430250,536844.3656
7640400250,476907.2464
624110920,785015.2272
3629920140,392245.4673
7173700518,659084.5907
3210200395,233248.1811
2473480560,393166.1113
2623089141,504536.6414
1423800080,223845.9818
2076400050,291373.1354
3832060120,309025.7271
7702600930,439990.4629
5101404555,430125.9048
3723800415,412216.2095
3356403400,209559.1735
9214400125,539656.9086
1797500530,514098.013
9551201660,1107459.142
3878900815,347245.3862
1760650280,320988.3554
5466410030,235461.5152
6388930620,630674.0615
2331300395,787646.4798
9412700160,277175.8069
871001611,626003.1733
3142600120,589800.329
3995700220,349921.7673
2310000280,281664.3718
8039900400,413626.4512
7504021510,659267.7388
1959700445,1601488.487
1556200155,607310.9077
3629960590,380953.2606
259000240,440524.2869
662440020,413693.6154
3123049142,562527.3834
321100260,746166.6374
6840701095,538909.812
3738900165,390631.2271
4427100130,373390.8176
9238500100,478707.1311
6145601810,349574.8074
2570300090,390537.2995
4017600010,515825.0372
1005000220,380561.2073
1257202120,500671.512
9527000490,482583.6399
8691400080,699144.1806
1726069084,487206.8533
248000240,205984.4128
6113400046,396197.4233
2130702350,380439.2538
920069052,248442.1439
6071300160,542074.7622
1623049041,158595.4844
9268200285,378753.3911
1843100520,364948.7992
2887700826,606918.5114
9122000385,508029.3862
9475700220,377950.5805
2804600005,815240.1442
2896400300,396570.7609
5015000180,739815.8901
3630220180,804658.8265
8832900780,531570.8201
1568100300,446668.6197
8718500610,405226.8433
4147200140,1071867.017
1973700030,968015.5387
8862000075,170921.3162
9320990110,299433.8086
1151100035,430596.951
2011000010,233957.9878
1651500060,1025163.681
446000190,748205.0339
2344300220,969951.4414
523049195,211367.0791
9191200015,640255.4847
